Distance,Point,B,L,H,Density_Cs_min,Density_Cs_max,,Density_Sr_min,Density_Sr_max,log-normal,SA_Cs-137,SA_Sr-90,Soil_Type,Soil_Subtype,Soil_Granulometry,Plant_Formation,Plant_Type,Age,"Wood_Stock, m3/ha",Wood_ATF_Cs-137,Wood_ATF_Sr-90,Leaf_Cs-137,Leaf_Sr-90,SA_Cs_Wood,Leaf,Dose_external,Dose_internal (inhal.),3.90E-08,1.60E-07,1.00E-08,1.41,internal (inhal.),internal (inhal.),internal (inhal.),internal (inhal.) 2040 h,internal (inhal.) 2040 h,internal (inhal.) 2040 h,,,
165.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5028,31.5431,"53.5027559322033,31.5431322033898"
165.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5035,31.5439,"53.5035186440677,31.5439440677966"
165.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5043,31.5448,"53.5042813559322,31.5447559322033"
166,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5050,31.5456,"53.5050440677966,31.5455677966101"
166.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5058,31.5464,"53.505806779661,31.5463796610169"
166.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5066,31.5472,"53.5065694915254,31.5471915254237"
166.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5073,31.5480,"53.5073322033898,31.5480033898305"
166.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5081,31.5488,"53.5080949152542,31.5488152542372"
166.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5089,31.5496,"53.5088576271186,31.549627118644"
166.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5096,31.5504,"53.509620338983,31.5504389830508"
166.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5104,31.5513,"53.5103830508474,31.5512508474576"
166.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5111,31.5521,"53.5111457627118,31.5520627118644"
166.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5119,31.5529,"53.5119084745762,31.5528745762711"
167,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, ель, береза",мшистый,80,264,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5127,31.5537,"53.5126711864406,31.5536864406779"
167.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5134,31.5545,"53.513433898305,31.5544983050847"
167.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5142,31.5553,"53.5141966101694,31.5553101694915"
167.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5150,31.5561,"53.5149593220339,31.5561220338983"
167.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5157,31.5569,"53.5157220338983,31.556933898305"
167.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5165,31.5577,"53.5164847457627,31.5577457627118"
167.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5172,31.5586,"53.5172474576271,31.5585576271186"
167.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5180,31.5594,"53.5180101694915,31.5593694915254"
167.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5188,31.5602,"53.5187728813559,31.5601813559322"
167.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5195,31.5610,"53.5195355932203,31.5609932203389"
168,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5203,31.5618,"53.5202983050847,31.5618050847457"
168.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5211,31.5626,"53.5210610169491,31.5626169491525"
168.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5218,31.5634,"53.5218237288135,31.5634288135593"
168.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5226,31.5642,"53.5225864406779,31.5642406779661"
168.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5233,31.5651,"53.5233491525423,31.5650525423728"
168.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5241,31.5659,"53.5241118644067,31.5658644067796"
168.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5249,31.5667,"53.5248745762711,31.5666762711864"
168.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5256,31.5675,"53.5256372881356,31.5674881355932"
168.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5264,31.5683,"53.5264,31.5683"
168.9,98,53.5264,31.5683,0.72,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ель, сосна",кисличный,60,593,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5271,31.5691,"53.5271,31.5691"
169,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, липа, осина",черничный,25,38,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5278,31.5699,"53.5278,31.5699"
169.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, липа, осина",черничный,25,38,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5285,31.5707,"53.5285,31.5707"
169.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, липа, осина",черничный,25,38,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5292,31.5715,"53.5292,31.5715"
169.3,99,53.5292,31.5715,0.55,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, липа, осина",черничный,25,38,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5299,31.5723,"53.529944,31.572292"
169.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, липа, осина",черничный,25,38,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5307,31.5731,"53.530688,31.573084"
169.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, липа, осина",черничный,25,38,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5314,31.5739,"53.531432,31.573876"
169.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, ольха, осина ",черничный,45,213,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5322,31.5747,"53.532176,31.574668"
169.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, ольха, осина ",черничный,45,213,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5329,31.5755,"53.53292,31.57546"
169.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, ольха, осина ",черничный,45,213,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5337,31.5763,"53.533664,31.576252"
169.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, ольха, осина ",черничный,45,213,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5344,31.5770,"53.534408,31.577044"
170,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, ольха, осина ",черничный,45,213,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5352,31.5778,"53.535152,31.577836"
170.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5359,31.5786,"53.535896,31.578628"
170.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5366,31.5794,"53.53664,31.57942"
170.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5374,31.5802,"53.537384,31.580212"
170.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5381,31.5810,"53.538128,31.581004"
170.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5389,31.5818,"53.538872,31.581796"
170.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5396,31.5826,"53.539616,31.582588"
170.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5404,31.5834,"53.54036,31.58338"
170.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5411,31.5842,"53.541104,31.584172"
170.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5418,31.5850,"53.541848,31.584964"
171,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5426,31.5858,"53.542592,31.585756"
171.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5433,31.5865,"53.543336,31.586548"
171.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5441,31.5873,"53.54408,31.58734"
171.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5448,31.5881,"53.544824,31.588132"
171.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5456,31.5889,"53.545568,31.588924"
171.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5463,31.5897,"53.546312,31.589716"
171.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5471,31.5905,"53.547056,31.590508"
171.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5478,31.5913,"53.5478,31.5913"
171.8,100,53.5478,31.5913,0.74,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, ольха, ель",кисличный,65,290,2.19,6.69,"24,63","83,37",3241.2,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,53.5485,31.5922,"53.5485,31.5922368421052"
